fid,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,elevation,X,Y
"975",24.76552,12.84507,55.56684,401.00186,34.65314,11.53671,23.11643,29.10377,20.27314,710.81396,198.888,0.5687,117.48505,509.66748,5.23125,8.5,-106.415278,23.236111
"976",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"977",19.40014,16.97868,64.11092,254.81354,32.54042,6.05713,26.48329,22.22776,16.4959,775.78503,193.3204,2.70448,112.06219,521.0528,12.36377,1571.5,-102.287222,20.043333
"978",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"979",21.86649,15.23983,66.72631,199.67072,33.36061,10.5213,22.83931,24.16939,19.53021,886.75061,191.00459,3.96793,108.24989,542.43652,13.10005,1218,-99.063055,18.883611
"980",25.66138,13.90891,73.26971,114.65221,34.52958,15.54642,18.98316,26.66513,24.43054,1173.16821,273.4772,2.49255,110.48524,691.32269,16.48461,198,-96.37,15.800833
"981",21.55799,14.16778,67.59052,154.55437,32.63713,11.67593,20.9612,23.51307,19.95276,947.31207,212.9324,3.85444,105.59555,571.888,12.55155,1376.5,-100.255,19.072778
"982",21.56904,15.80916,65.50999,278.36176,33.6733,9.54086,24.13244,24.37258,18.26153,727.64771,155.5182,9.95807,81.17159,376.12939,38.23603,1043.5,-98.970278,20.808056
"983",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"984",18.75604,18.32548,62.83382,320.81308,33.03907,3.87408,29.16499,22.31173,15.13785,568.69885,149.1732,2.3193,110.41904,372.362,14.99617,1644,-102.707778,21.852778
"985",19.5602,14.51481,68.77274,172.43799,30.41301,9.30754,21.10547,21.56278,17.59937,1000.38214,216.994,4.34048,106.89574,606.35211,16.78475,1669,-99.578611,18.836389
"986",24.31547,15.87673,69.44688,168.07098,35.07215,12.21046,22.86169,25.99895,22.53351,840.14874,195.1277,0.67805,113.64044,572.05621,5.25629,595,-103.76,19.320278
"987",,,,,,,,,,,,,,,,,-88.162778,21.58
"988",19.11559,18.67506,54.35396,643.3396,36.52813,2.1699,34.35823,27.10747,12.48864,474.56433,100.3309,5.11514,79.62849,260.03909,27.95961,847.5,-110.856389,30.778056
"989",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"990",23.70628,14.4946,56.72594,414.41003,35.66718,10.11521,25.55197,28.793,19.31088,347.69684,147.27631,0.26207,142.4776,242.20496,2.11888,35.5,-109.708055,23.061389
"991",23.6661,12.16802,52.78036,388.12134,34.50756,11.4535,23.05406,27.63448,19.15294,1454.948,296.8519,19.32838,88.82181,794.38062,71.21287,295,-99.256944,21.975
"992",21.89676,14.59247,67.69904,162.42192,33.37626,11.82134,21.55492,23.97048,20.17937,915.86041,211.84641,4.03931,105.66666,558.32379,13.66285,1262.5,-100.287778,19.173333
"993",22.29446,16.20426,69.47982,194.9502,33.96974,10.64749,23.32225,24.46156,20.00123,717.15149,153.5354,1.6579,103.80279,424.49582,11.60058,1219,-98.555555,18.591111
"994",25.20889,13.77281,71.52208,128.06371,33.95401,14.69728,19.25673,26.37235,23.804,994.0993,243.8082,1.90502,111.9163,611.73639,11.99871,171,-96.793055,15.850556
"995",23.70628,14.4946,56.72594,414.41003,35.66718,10.11521,25.55197,28.793,19.31088,347.69684,147.27631,0.26207,142.4776,242.20496,2.11888,35.5,-109.708055,23.061389
"996",26.66202,10.05076,59.44952,176.16982,34.96935,18.06297,16.90638,28.30161,24.61206,1003.54565,232.97639,4.51122,110.44044,603.77521,13.72869,69,-95.1,16.562778
"997",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"998",23.44182,14.08287,74.00735,107.92473,32.41685,13.38784,19.02901,24.37893,22.24083,966.98785,208.8344,1.57828,102.4974,545.8703,20.35672,790.5,-96.680833,16.005556
"999",19.65978,15.32871,61.49231,258.89459,32.43855,7.51071,24.92784,22.55994,16.68324,941.23224,246.27699,2.97709,119.49688,647.80658,12.18649,1583,-103.391944,20.720278
"1000",23.91392,11.53704,52.63349,384.94742,34.5129,12.59332,21.91958,27.88761,19.44564,1716.3761,356.96191,39.88345,72.11987,823.21222,134.99948,170,-98.791667,21.261111
"1001",24.47548,16.52505,66.1815,200.57782,37.58092,12.61164,24.96928,26.83588,22.28441,1000.55438,275.0506,4.53386,117.14801,665.04529,17.57866,909,-100.906944,19.418333
"1002",,,,,,,,,,,,,,,,,-88.146389,21.596111
"1003",17.36709,18.0823,63.21796,316.06876,31.26242,2.65931,28.60311,20.84033,13.78568,535.80664,137.3923,2.55185,106.9389,344.37106,16.16475,1861,-102.282222,21.710556
"1004",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"1005",21.52596,14.83208,67.14465,190.93913,32.73256,10.64282,22.08974,23.75478,19.31752,869.55933,187.05321,3.78302,107.9968,530.28857,13.04268,1301,-98.954722,18.811667
"1006",20.78709,13.01977,76.39275,87.68201,29.01811,11.97491,17.0432,21.59062,19.86045,1033.61475,205.5551,1.1424,97.12186,574.52618,31.28061,1258,-96.679444,15.982222
"1007",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"1008",21.89412,15.27147,67.1535,195.71741,33.43405,10.69291,22.74114,24.17133,19.62477,957.93964,206.1369,3.78585,110.04548,592.24292,11.87821,1275.5,-99.227222,18.854444
"1009",19.11559,18.67506,54.35396,643.3396,36.52813,2.1699,34.35823,27.10747,12.48864,474.56433,100.3309,5.11514,79.62849,260.03909,27.95961,847.5,-110.856389,30.778056
"1010",14.62704,13.4642,60.70927,269.42853,25.80213,3.62397,22.17817,17.62465,11.72049,425.46326,85.46175,2.52087,89.04438,241.47838,16.72445,2459,-102.575278,22.771667
"1011",23.97026,16.90026,55.91038,561.94171,38.52288,8.29548,30.2274,30.66513,17.96223,395.65839,108.0575,0.78757,107.19814,271.73917,9.02142,38,-109.928333,27.581389
"1012",24.93532,11.69614,60.48531,264.75323,33.4223,14.08514,19.33716,27.82858,22.02196,1274.98474,334.9639,1.81547,121.90862,930.15948,12.37254,73.5,-105.231111,20.613333
"1013",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"1014",24.93532,11.69614,60.48531,264.75323,33.4223,14.08514,19.33716,27.82858,22.02196,1274.98474,334.9639,1.81547,121.90862,930.15948,12.37254,73.5,-105.231111,20.613333
"1015",21.89412,15.27147,67.1535,195.71741,33.43405,10.69291,22.74114,24.17133,19.62477,957.93964,206.1369,3.78585,110.04548,592.24292,11.87821,1275.5,-99.227222,18.854444
"1016",21.89412,15.27147,67.1535,195.71741,33.43405,10.69291,22.74114,24.17133,19.62477,957.93964,206.1369,3.78585,110.04548,592.24292,11.87821,1275.5,-99.227222,18.854444
"1017",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"1018",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"1019",18.91098,18.49227,62.8796,323.34906,33.32901,3.92,29.40901,22.49965,15.26902,571.76831,150.87289,2.32091,110.64888,375.29047,15.00827,1609,-102.748889,21.851667
"1020",24.30837,14.12934,74.44216,105.14962,33.2734,14.2931,18.9803,25.19178,23.16343,1104.07947,240.752,1.70633,106.2066,624.01001,17.61641,547.5,-96.375555,15.909444
"1021",23.58199,13.09334,54.96469,394.68823,34.84663,11.02526,23.82137,27.55963,18.94783,1177.00159,245.34621,16.53858,88.74722,620.57642,56.27809,260,-99.219444,22.533333
"1022",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"1023",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"1024",27.03107,15.04136,61.50889,226.93268,40.04233,15.58838,24.45395,30.08373,24.77677,1137.52625,259.51199,2.56956,116.85113,741.82251,8.08713,387,-100.283889,18.315
"1025",23.70628,14.4946,56.72594,414.41003,35.66718,10.11521,25.55197,28.793,19.31088,347.69684,147.27631,0.26207,142.4776,242.20496,2.11888,35.5,-109.708055,23.061389
"1026",18.93429,18.82673,62.93074,327.88873,33.57021,3.65363,29.91658,22.57521,15.25093,594.19556,157.4902,2.43641,111.58538,392.77145,15.53954,1579.5,-102.796944,21.788889
"1027",21.01579,15.59199,47.9635,633.17407,36.62774,4.11971,32.50803,28.48165,14.41952,441.49677,70.84305,14.88305,57.2796,175.77052,45.93428,487,-101.514444,27.8775
"1028",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"1029",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"1030",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"1031",25.29157,15.33057,65.65123,208.85112,37.28742,13.93588,23.35154,27.81353,22.88531,923.73828,200.46069,2.39603,112.23096,584.82361,8.65833,743.5,-99.539167,18.343611
"1032",17.81204,17.90855,65.05389,293.67447,31.36292,3.83414,27.52879,21.0319,14.44403,555.60242,133.22501,4.25881,100.8567,349.1597,20.48908,1871.5,-101.933333,21.355833
"1033",22.79642,15.25081,63.23777,306.54379,34.8145,10.69788,24.11662,25.91096,19.1661,991.45203,205.09869,14.11668,80.19488,511.54831,56.08494,753,-99.005,20.8125
"1034",24.3291,13.84698,73.15245,110.2801,33.116,14.18707,18.92893,25.27114,23.14894,1040.07361,242.4707,2.05886,107.54877,610.55249,16.78883,478,-96.673889,15.895556
"1035",25.77402,13.43993,64.58958,215.02695,36.24924,15.44104,20.8082,27.98988,23.1897,1011.00482,168.54939,23.83026,69.11722,477.54929,75.63253,12.5,-89.621667,20.967778
"1036",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"1037",21.1044,15.51392,47.69392,635.25293,36.73957,4.21148,32.52809,28.60982,14.48731,455.54922,74.39275,15.65731,57.94019,181.57442,47.75478,445.5,-101.446944,27.878611
"1038",16.18932,17.0464,63.38702,306.88824,29.36729,2.47472,26.89257,19.61854,12.81506,466.66098,112.682,2.69742,96.47704,279.28784,16.05684,2094,-102.790833,22.545
"1039",23.86697,16.68584,55.1411,572.28687,38.43376,8.17351,30.26025,30.76699,17.79333,358.20712,96.24088,0.62734,104.82394,241.72289,8.16944,24.5,-110.083055,27.551111
"1040",23.88698,12.17524,54.28823,370.79147,34.80747,12.38043,22.42704,27.73468,19.57351,1565.46045,333.89221,33.11323,77.46973,786.02539,106.69956,286.5,-99.006389,21.194167
"1041",16.04812,16.8323,63.48405,303.72092,29.03995,2.52572,26.51423,19.4505,12.71264,452.66299,106.9008,2.3397,95.43526,270.59549,16.17019,2122,-102.765833,22.616389
"1042",21.75923,15.8323,62.72929,299.93738,34.47318,9.2341,25.23908,24.84413,18.19864,690.00525,148.4639,10.03532,84.71616,369.4158,33.88278,1004.5,-99.383333,21.164722
"1043",20.92789,11.87304,78.01928,72.99844,28.17313,12.95505,15.21808,21.65704,20.09378,3455.46655,619.92261,24.70113,80.31437,1569.79761,148.42352,1251,-92.283889,15.175
"1044",24.93411,16.30664,60.94381,396.20453,36.82716,10.07031,26.75685,29.46259,20.66433,861.72821,239.4545,1.31316,121.27327,636.94037,10.35119,114.5,-107.138611,24.802222
"1045",19.40014,16.97868,64.11092,254.81354,32.54042,6.05713,26.48329,22.22776,16.4959,775.78503,193.3204,2.70448,112.06219,521.0528,12.36377,1571.5,-102.287222,20.043333
"1046",22.89467,13.69479,52.45276,463.93262,35.72358,9.61477,26.10881,28.09914,17.63709,608.02869,130.1992,11.26166,71.83295,262.26358,45.01582,320.5,-99.146111,23.736111
"1047",25.9731,10.71233,58.76386,230.12463,35.27292,17.04346,18.22946,28.30456,23.1937,2867.09424,451.35489,81.08846,51.09076,1071.38684,314.76239,56.5,-92.952778,17.548056
"1048",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"1049",22.71844,13.45737,65.55691,164.53777,33.72483,13.19706,20.52777,24.86585,21.07013,1067.98157,240.4902,2.98068,110.57476,675.70831,10.36942,1137,-100.298333,18.92
"1050",25.03787,13.94258,71.96207,123.19938,33.96787,14.59297,19.3749,26.14936,23.69261,1022.27594,248.4254,2.4985,110.23449,614.86963,13.84375,319,-96.685278,15.877778
"1051",26.98412,14.85365,62.31658,205.01848,39.19409,15.3583,23.83579,29.41177,24.7455,804.89642,185.2579,0.84907,110.06426,524.82751,5.02053,326.5,-102.350833,19.088056
"1052",21.1044,15.51392,47.69392,635.25293,36.73957,4.21148,32.52809,28.60982,14.48731,455.54922,74.39275,15.65731,57.94019,181.57442,47.75478,445.5,-101.446944,27.878611
"1053",18.28424,18.02098,62.87113,319.8743,32.41787,3.7545,28.66337,21.85576,14.69496,527.28876,139.52361,2.63668,106.20147,337.99161,14.19852,1764,-102.843889,22.158333
"1054",23.62483,11.41706,52.34111,383.98257,34.22665,12.41385,21.8128,27.51328,19.16607,1419.12354,276.1492,42.77676,66.07198,663.77661,134.68188,194.5,-98.427222,21.116667
"1055",18.90005,18.82692,62.92825,327.46692,33.52806,3.60998,29.91808,22.53629,15.22046,593.9801,157.62109,2.418,111.66963,392.83618,15.46604,1627,-102.788055,21.775
"1056",24.71042,15.07608,58.2133,418.65524,36.27219,10.3742,25.89799,29.6313,20.2392,506.17758,130.5876,0.56815,117.36547,354.74481,4.67938,14.5,-107.701111,24.764722
"1057",25.12996,14.07102,73.47752,110.74683,34.13624,14.98613,19.15011,26.08461,23.92517,1174.15869,266.0416,2.20777,108.80089,678.74127,17.21629,338,-96.3675,15.867222
"1058",23.97026,16.90026,55.91038,561.94171,38.52288,8.29548,30.2274,30.66513,17.96223,395.65839,108.0575,0.78757,107.19814,271.73917,9.02142,38,-109.928333,27.581389
"1059",21.62373,14.67767,67.80228,161.41603,33.12508,11.47733,21.64775,23.67339,19.90744,889.58691,205.1763,4.24926,104.70003,538.50092,13.96847,1317.5,-100.279167,19.199167
"1060",17.28797,17.51393,62.41611,327.51517,30.88347,2.82351,28.05996,20.88869,13.5699,506.7446,126.6958,2.76689,105.08558,321.63464,16.29011,1861.5,-102.3,21.878889
"1061",22.4649,13.55181,64.56796,162.39461,32.04392,11.05548,20.98844,24.11982,20.71995,879.48224,196.6828,0.59063,103.43321,557.50861,5.33069,838.5,-102.289167,18.356944
"1062",23.12951,11.48397,53.60605,369.35138,33.48881,12.06591,21.4229,26.84159,18.85143,1501.15857,291.56671,41.98106,67.73972,725.31885,138.09157,373.5,-98.529167,21.053056
"1063",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"1064",18.82507,14.04686,65.60037,158.2795,29.96378,8.55101,21.41277,20.7968,17.15306,900.33038,181.5863,4.67964,100.66316,525.07562,16.40888,1752,-100.213055,19.160278
"1065",22.89467,13.69479,52.45276,463.93262,35.72358,9.61477,26.10881,28.09914,17.63709,608.02869,130.1992,11.26166,71.83295,262.26358,45.01582,320.5,-99.146111,23.736111
"1066",18.66247,16.37483,62.87989,291.68384,31.59495,5.5535,26.04145,21.70759,15.29841,422.74966,77.1722,8.91154,72.5134,206.00383,28.22259,1687,-100.629722,21.779444
"1067",24.3291,13.84698,73.15245,110.2801,33.116,14.18707,18.92893,25.27114,23.14894,1040.07361,242.4707,2.05886,107.54877,610.55249,16.78883,478,-96.673889,15.895556
"1068",,,,,,,,,,,,,,,,,-88.162778,21.58
"1069",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"1070",22.29446,16.20426,69.47982,194.9502,33.96974,10.64749,23.32225,24.46156,20.00123,717.15149,153.5354,1.6579,103.80279,424.49582,11.60058,1219,-98.555555,18.591111
"1071",25.03787,13.94258,71.96207,123.19938,33.96787,14.59297,19.3749,26.14936,23.69261,1022.27594,248.4254,2.4985,110.23449,614.86963,13.84375,319,-96.685278,15.877778
"1072",24.67599,14.29543,61.58823,329.40805,34.4824,11.27109,23.21131,28.25892,21.07558,881.3963,244.619,0.48725,124.90672,666.44641,12.12911,119,-106.066389,23.287778
"1073",25.29157,15.33057,65.65123,208.85112,37.28742,13.93588,23.35154,27.81353,22.88531,923.73828,200.46069,2.39603,112.23096,584.82361,8.65833,743.5,-99.539167,18.343611
"1074",27.19176,12.89826,74.13881,98.23731,35.40961,18.01216,17.39745,28.19455,26.09297,2897.35889,595.18073,6.25099,97.68145,1631.47498,46.40599,57,-92.891667,15.441667
"1075",18.71287,18.20349,62.79988,319.48743,32.91518,3.92868,28.9865,22.25166,15.10617,564.85321,147.57381,2.32546,110.12317,369.27991,14.96502,1672,-102.686667,21.873333
"1076",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"1077",26.68972,12.77974,67.78777,117.21282,36.01107,17.1585,18.85257,27.78126,25.50896,1269.22742,329.77481,1.51639,118.34611,801.14752,16.71941,247,-98.109722,16.388889
"1078",22.16463,11.78983,56.99944,328.61206,32.15839,11.47428,20.68411,25.45847,18.31347,1356.6864,295.44901,26.96053,81.43818,708.84888,86.40279,621,-98.990278,21.386111
"1079",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"1080",22.42864,15.60485,64.34387,296.8848,34.55074,10.29847,24.25227,25.43095,18.90398,897.52313,187.0222,12.57108,80.5269,463.44339,49.53046,804,-99.024167,20.828889
"1081",22.53243,10.94302,42.01387,544.33264,34.75323,8.70702,26.04621,28.64207,16.89805,594.10962,78.49073,19.55833,40.87023,200.6936,82.32584,15,-97.504167,25.879722
"1082",18.4062,17.28735,62.56763,306.15125,32.07104,4.44118,27.62986,21.79065,14.93102,575.43286,146.5029,2.72164,109.05148,375.04944,15.55694,1792,-102.659444,21.973333
"1083",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"1084",21.88983,15.62444,65.08441,285.04645,33.9208,9.91438,24.00642,24.76279,18.5039,812.54877,172.32359,11.32782,80.95178,420.45218,43.98593,892,-98.9575,20.800833
"1085",23.31887,14.75611,65.38717,185.54849,35.26933,12.70204,22.56729,25.72921,21.36059,928.44757,205.69501,4.20331,107.16162,567.93188,14.56946,1067.5,-100.350833,19.174167
"1086",21.1044,15.51392,47.69392,635.25293,36.73957,4.21148,32.52809,28.60982,14.48731,455.54922,74.39275,15.65731,57.94019,181.57442,47.75478,445.5,-101.446944,27.878611
"1087",20.44304,12.39907,63.14933,227.55623,30.21728,10.58276,19.63452,22.6658,17.82677,1942.5271,363.3855,38.80874,88.04136,1072.63611,139.82043,995,-96.997778,18.896944
"1088",20.78709,13.01977,76.39275,87.68201,29.01811,11.97491,17.0432,21.59062,19.86045,1033.61475,205.5551,1.1424,97.12186,574.52618,31.28061,1258,-96.679444,15.982222
"1089",20.55048,15.86168,61.77275,332.5488,33.02086,7.34339,25.67747,24.02052,16.65215,515.87616,89.58672,9.43945,71.13499,247.37712,31.0869,1095,-100.177222,22.246667
"1090",24.31547,15.87673,69.44688,168.07098,35.07215,12.21046,22.86169,25.99895,22.53351,840.14874,195.1277,0.67805,113.64044,572.05621,5.25629,595,-103.76,19.320278
"1091",22.53243,10.94302,42.01387,544.33264,34.75323,8.70702,26.04621,28.64207,16.89805,594.10962,78.49073,19.55833,40.87023,200.6936,82.32584,15,-97.504167,25.879722
"1092",20.82526,18.28493,60.01744,399.56689,35.87563,5.4096,30.46603,25.17305,16.27564,513.1972,121.316,3.42323,99.60875,326.14108,15.31028,1415,-104.395555,23.473056
"1093",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"1094",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"1095",25.40945,13.97092,61.95995,283.06375,35.17441,12.6261,22.54831,28.37653,22.23904,1142.27637,314.4519,0.89801,128.97466,883.23212,6.2999,15,-105.456944,22.396944
"1096",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"1097",20.30698,19.39765,62.55982,343.28616,35.26905,4.26249,31.00656,24.09349,16.40208,686.06433,197.2074,2.08389,115.80456,469.61209,11.63046,1316.5,-103.090833,21.470278
"1098",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"1099",24.30837,14.12934,74.44216,105.14962,33.2734,14.2931,18.9803,25.19178,23.16343,1104.07947,240.752,1.70633,106.2066,624.01001,17.61641,547.5,-96.375555,15.909444
"1100",23.91392,11.53704,52.63349,384.94742,34.5129,12.59332,21.91958,27.88761,19.44564,1716.3761,356.96191,39.88345,72.11987,823.21222,134.99948,170,-98.791667,21.261111
"1101",27.89727,15.77492,62.30455,224.45561,41.36741,16.04836,25.31905,30.81276,25.61018,871.30261,208.23891,1.40727,120.12117,591.46558,5.62281,302,-100.896944,18.626389
"1102",23.70628,14.4946,56.72594,414.41003,35.66718,10.11521,25.55197,28.793,19.31088,347.69684,147.27631,0.26207,142.4776,242.20496,2.11888,35.5,-109.708055,23.061389
"1103",23.44182,14.08287,74.00735,107.92473,32.41685,13.38784,19.02901,24.37893,22.24083,966.98785,208.8344,1.57828,102.4974,545.8703,20.35672,790.5,-96.680833,16.005556
"1104",23.03637,17.11936,60.63334,454.48758,36.30183,8.0676,28.23423,28.37085,18.17932,701.42242,180.33369,3.27418,109.66196,488.62698,20.44149,379,-108.932222,27.023333
"1105",18.72188,18.23614,62.80197,320.45126,32.93917,3.90165,29.03752,22.2696,15.1041,562.06116,146.6757,2.3107,110.02503,367.31775,14.93415,1675,-102.680555,21.867222
"1106",19.55585,16.09075,61.79358,274.50412,32.58213,6.54261,26.03952,22.64112,16.42068,681.70599,175.149,4.67934,112.69071,459.35352,14.74686,1675,-101.963055,20.341944
"1107",16.04812,16.8323,63.48405,303.72092,29.03995,2.52572,26.51423,19.4505,12.71264,452.66299,106.9008,2.3397,95.43526,270.59549,16.17019,2122,-102.765833,22.616389
"1108",15.95342,11.95993,62.08014,259.19617,24.98192,5.71661,19.26531,18.67357,13.15453,1298.77307,318.36301,8.93474,96.3614,796.78931,34.55855,1925,-105.836389,23.562222
"1109",22.53243,10.94302,42.01387,544.33264,34.75323,8.70702,26.04621,28.64207,16.89805,594.10962,78.49073,19.55833,40.87023,200.6936,82.32584,15,-97.504167,25.879722
"1110",20.02791,16.23841,67.95385,199.9632,31.83093,7.9347,23.89623,22.09716,17.55608,674.9964,141.054,2.17156,91.27792,360.03131,19.51244,1571,-96.72,17.067778
"1111",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"1112",18.3183,13.25109,72.76955,115.02564,27.31442,9.10475,18.20967,19.4738,16.984,1159.22668,254.3042,5.23497,106.89687,711.88892,21.46125,1869.5,-99.264444,17.525556
"1113",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"1114",22.02152,18.98779,55.72874,627.24268,38.63367,4.56185,34.07182,29.62552,15.37551,456.68231,123.6275,2.60816,110.23339,312.0614,16.37333,344.5,-110.540833,29.323056
"1115",20.34255,14.43739,66.81776,158.5473,31.69427,10.08716,21.60711,22.33904,18.669,832.48279,181.1113,4.42549,101.70905,490.3483,14.08257,1508.5,-100.273889,19.224722
"1116",22.02152,18.98779,55.72874,627.24268,38.63367,4.56185,34.07182,29.62552,15.37551,456.68231,123.6275,2.60816,110.23339,312.0614,16.37333,344.5,-110.540833,29.323056
"1117",,,,,,,,,,,,,,,,,-88.162778,21.58
"1118",23.29707,13.91869,72.36306,128.30606,32.12541,12.89088,19.23453,24.25257,21.68404,1864.84241,388.4805,9.51776,104.656,1072.99158,33.91459,761,-97.929167,17.025833
"1119",23.87065,14.02914,66.82355,146.40955,34.13469,13.14039,20.9943,25.27557,22.30676,1321.06384,283.83371,2.54851,109.8923,830.82855,16.58882,871,-99.467222,17.360556
"1120",24.81653,13.91437,72.22798,118.86773,33.71547,14.45096,19.26451,25.8714,23.52474,1031.13232,247.2121,2.33153,109.40327,615.8277,14.91997,387,-96.691111,15.898611
"1121",23.7132,11.41794,52.3825,385.79553,34.26655,12.46931,21.79724,27.63351,19.22685,1459.83936,284.98071,41.71453,66.62994,678.52252,134.07408,138.5,-98.486667,21.171667
"1122",21.1044,15.51392,47.69392,635.25293,36.73957,4.21148,32.52809,28.60982,14.48731,455.54922,74.39275,15.65731,57.94019,181.57442,47.75478,445.5,-101.446944,27.878611
"1123",22.785,11.29059,53.81384,347.67017,33.0358,12.05497,20.98083,26.36449,18.85319,1854.1239,368.75299,41.83362,76.55888,964.09674,149.58505,369,-98.030555,20.573611
"1124",18.79831,13.95349,65.29539,158.04135,29.92556,8.55576,21.3698,20.77551,17.14837,852.45337,171.7261,4.70569,100.3919,498.01279,15.59788,1664,-100.262778,19.212778
"1125",22.62778,14.72154,66.58352,174.84293,34.37456,12.26467,22.10989,24.87549,20.7669,911.81628,203.6413,4.1401,105.42433,553.83978,14.38711,1135.5,-100.278611,19.178611
