verbatimScientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year
Anopheles (Nyssorhynchus) albimanus,20.912778,-90.380278,70.0,1995
Anopheles (Nyssorhynchus) albimanus,20.912778,-90.380278,70.0,1995
Anopheles (Nyssorhynchus) albimanus,21.284444,-89.663333,70.0,1942
Anopheles (Nyssorhynchus) albimanus,23.061389,-109.708055,80.0,1979
Anopheles (Nyssorhynchus) albimanus,17.470833,-91.426389,90.0,1941
Anopheles (Nyssorhynchus) albimanus,20.848889,-90.261111,70.0,1995
Anopheles (Nyssorhynchus) albimanus,20.848889,-90.261111,70.0,1995
Anopheles (Nyssorhynchus) albimanus,17.988889,-94.558611,90.0,1935
Anopheles (Nyssorhynchus) albimanus,18.503611,-88.305278,80.0,1992
Anopheles (Nyssorhynchus) albimanus,20.858333,-90.383333,70.0,1996
Anopheles (Nyssorhynchus) albimanus,21.975,-99.256944,70.0,1948
