fid,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,elevation,X,Y
"1325",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1326",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1327",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1328",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1329",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1330",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1331",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1332",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1333",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1334",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1335",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1336",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1337",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1338",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1339",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1340",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1341",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1342",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1343",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1344",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1345",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1346",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1347",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1348",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1349",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1350",24.64234,13.70565,65.40414,204.82298,34.83699,13.88167,20.95532,26.60313,21.99634,1239.81714,200.49921,28.80158,55.08933,488.43134,103.48583,214,-89.353889,17.977778
"1351",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1352",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1353",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1354",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1355",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1356",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1357",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1358",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1359",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1360",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1361",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1362",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1363",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1364",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1365",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1366",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1367",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1368",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1369",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1370",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1371",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1372",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1373",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1374",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1375",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1376",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1377",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1378",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1379",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1380",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1381",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1382",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1383",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1384",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1385",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1386",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1387",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1388",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1389",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1390",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1391",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1392",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1393",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1394",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1395",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1396",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1397",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1398",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1399",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1400",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1401",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1402",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1403",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1404",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1405",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1406",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1407",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1408",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1409",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1410",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1411",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1412",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1413",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1414",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1415",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1416",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1417",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1418",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1419",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1420",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1421",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1422",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1423",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1424",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1425",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1426",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1427",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1428",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1429",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1430",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1431",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1432",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1433",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1434",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1435",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1436",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1437",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1438",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1439",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1440",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1441",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1442",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1443",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1444",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1445",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1446",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1447",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1448",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1449",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1450",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1451",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1452",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.255611,18.573861
"1453",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1454",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1455",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1456",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1457",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1458",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1459",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1460",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1461",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1462",24.44944,13.49855,68.60331,179.8056,34.06018,14.38394,19.67624,26.20784,22.13096,1047.07727,180.8035,22.66579,60.79364,451.48709,84.15199,208.5,-89.267778,18.434444
"1463",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1464",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1465",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1466",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1467",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1468",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1469",24.91708,14.24303,65.90221,214.03375,35.89253,14.28016,21.61237,27.06468,22.30856,1051.30896,173.94881,34.67337,60.70722,452.12479,110.28726,153.5,-89.217222,19.869722
"1470",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.255611,18.573861
